,UniqueID,FeatureNam,FeatureSta,Count
8763,40001770064_50098587064_40401770064,Gutter,Open,1
8764,40001770064_50098699064_29000064064,Gutter,Open,4
8765,40001770064_50098699064_29000064064,Traffic-Lights,Overhead,2
8766,40001770064_50099168064_50098148064,Traffic-Lights,Overhead,1
8767,40001770064_50099205064_50099516064,Gutter,Open,8
8768,40001770064_50099205064_50099516064,Traffic-Lights,Overhead,4
8769,40001770064_50099209064_50099205064,Gutter,Open,2
8770,40001770064_50099209064_50099205064,Traffic-Lights,Overhead,6
8771,40001770064_50099265064_40001613064,Gutter,Open,2
8772,40001770064_50099265064_40001613064,Traffic-Lights,Overhead,4
8773,40001770064_50099301064_50098378064,Gutter,Open,2
8774,40001770064_50099343064_40001544064,Gutter,Blocked,1
8775,40001770064_50099343064_40001544064,Gutter,Open,13
8776,40001770064_50099343064_40001544064,Traffic-Lights,Overhead,3
8777,40001770064_50099512064_50099971064,Gutter,Open,3
8778,40001770064_50099516064_50099640064,Gutter,Open,6
8779,40001770064_50099600064_50099600064,Gutter,Open,6
8780,40001770064_50099600064_50099614064,Gutter,Open,6
8781,40001770064_50099614064_50097672064,Gutter,Open,5
8782,40001770064_50099640064_50097710064,Gutter,Open,2
8783,40001770064_50099640064_50097710064,Traffic-Lights,Overhead,6
8784,40001770064_50099830064_50098479064,Gutter,Open,2
8785,40001770064_50099854064_50099856064,Gutter,Open,1
8786,40001770064_50099856064_50097724064,Gutter,Open,2
8787,40001770064_50099869064_50099209064,Gutter,Open,1
8788,40001770064_50099971064_50097879064,Gutter,Open,4
8789,40001770064_50099971064_50097879064,Traffic-Lights,Overhead,5
8790,40001771012_50098518012_20000070012,Gutter,Open,1
8791,40001776012_40001002012_40001761012,Gutter,Open,1
8792,40001780012_40001002012_40001879012,Gutter,Open,1
8793,40001781011_20400025011_50094653011,Traffic-Lights,Overhead,2
8794,40001781011_40001683011_80004956011,Gutter,Blocked,2
8795,40001781011_40001683011_80004956011,Gutter,Open,2
8796,40001781011_40001683011_80004956011,Traffic-Lights,Overhead,4
8797,40001781011_50000906011_40001683011,Gutter,Blocked,7
8798,40001781011_50000906011_40001683011,Traffic-Lights,Overhead,12
8799,40001781011_50091112011_50096006011,Gutter,Blocked,4
8800,40001781011_50091287011_50094834011,Gutter,Blocked,3
8801,40001781011_50091287011_50094834011,Traffic-Lights,Overhead,7
8802,40001781011_50093667011_50098524011,Gutter,Blocked,2
8803,40001781011_50094653011_50098476011,Gutter,Blocked,1
8804,40001781011_50094653011_50098476011,Traffic-Lights,Overhead,4
8805,40001781011_50094834011_50091112011,Gutter,Blocked,1
8806,40001781011_50096006011_50099609011,Gutter,Blocked,1
8807,40001781011_50097282011_50091287011,Traffic-Lights,Overhead,5
8808,40001781011_50098476011_50092195011,Gutter,Blocked,1
8809,40001781011_50098524011_50000906011,Gutter,Blocked,6
8810,40001781011_50099609011_50093667011,Gutter,Blocked,4
8811,40001781011_50099650011_50094791011,Gutter,Blocked,3
8812,40001781012_40001635012_00,Gutter,Open,1
8813,40001786012_40001760012_40001761012,Gutter,Open,1
8814,40001786012_40001760012_40001761012,Traffic-Lights,Overhead,2
8815,40001786012_40001785012_40001760012,Gutter,Open,5
8816,40001791011_40001727011_50090353011,Gutter,Open,1
8817,40001800051_40001547051_50098302051,Gutter,Open,1
8818,40001800051_50098302051_30000042051,Gutter,Blocked,1
8819,40001800051_50098302051_30000042051,Gutter,Open,5
8820,40001800051_50099447051_40001547051,Gutter,Open,1
8821,40001803012_40001818012_40001808012,Gutter,Open,2
8822,40001803096_40001711096_50099848096,Gutter,Blocked,1
8823,40001816012_50097960012_50099713012,Gutter,Open,1
8824,40001818059_20000070059_50098242059,Gutter,Open,3
8825,40001819059_30400226059_Pseudo,Gutter,Open,3
8826,40001822011_40001369011_30000063011,Gutter,Open,4
8827,40001822011_40001369011_30000063011,Traffic-Lights,Overhead,6
8828,40001823012_20000070012_50097967012,Gutter,Open,1
8829,40001823012_50097967012_50099119012,Gutter,Open,1
8830,40001823012_50099117012_40001761012,Gutter,Open,4
8831,40001836064_20000301064_29000064064,Gutter,Open,2
8832,40001836064_20000301064_29000064064,Traffic-Lights,Overhead,4
8833,40001837012_50098656012_40001760012,Gutter,Open,2
8834,40001858011_40001333011_50092035011,Gutter,Open,1
8835,40001862064_30600048064_50099320064,Traffic-Lights,Overhead,2
8836,40001862064_50099320064_Pseudo,Gutter,Open,1
8837,40001862064_50099320064_Pseudo,Traffic-Lights,Ground-Mounted,2
8838,40001882011_29000019011_80004968011,Traffic-Lights,Overhead,8
8839,40001882011_50091373011_80004971011,Traffic-Lights,Overhead,2
8840,40001890012_40001002012_50097673012,Traffic-Lights,Overhead,2
8841,40001890012_40002503012_20000070012,Gutter,Open,1
8842,40001898012_40001713012_X-Cross,Gutter,Open,1
8843,40001900051_20000301051_50097577051,Gutter,Blocked,3
8844,40001900051_50097555051_50097556051,Gutter,Blocked,1
8845,40001900051_50097577051_50097555051,Gutter,Blocked,2
8846,40001900051_50097577051_50097555051,Gutter,Open,1
8847,40001900051_50097592051_50097100051,Gutter,Blocked,1
8848,40001900051_50098395051_50097592051,Gutter,Blocked,1
8849,40001900051_50098395051_50097592051,Gutter,Open,1
8850,40001900096_29000070096_50097656096,Gutter,Open,2
8851,40001900096_29000070096_50097656096,Traffic-Lights,Overhead,3
8852,40001900096_50097392096_50098403096,Gutter,Blocked,1
8853,40001900096_50097392096_50098403096,Gutter,Open,2
8854,40001900096_50097392096_50098403096,Traffic-Lights,Overhead,3
8855,40001900096_50097549096_50097959096,Gutter,Blocked,2
8856,40001900096_50097549096_50097959096,Gutter,Open,3
8857,40001900096_50097552096_50000903096,Gutter,Blocked,1
8858,40001900096_50097552096_50000903096,Gutter,Open,1
8859,40001900096_50097656096_50097657096,Gutter,Open,9
8860,40001900096_50097657096_50097392096,Gutter,Open,5
8861,40001900096_50098403096_50097549096,Gutter,Blocked,2
8862,40001900096_50098403096_50097549096,Gutter,Open,3
8863,40001901051_29600070051_40002820051,Gutter,Open,2
8864,40001901051_29600070051_40002820051,Traffic-Lights,Overhead,3
8865,40001901051_40002820051_40002826051,Gutter,Open,2
8866,40001901051_40002820051_40002826051,Traffic-Lights,Ground-Mounted,2
8867,40001901051_40002826051_50097800051,Gutter,Open,1
8868,40001901081_40001814081_40002023081,Gutter,Open,1
8869,40001901081_50098309081_50099148081,Gutter,Open,3
8870,40001901081_50098716081_50098732081,Gutter,Open,1
8871,40001901081_50098732081_50099879081,Gutter,Open,2
8872,40001901081_50098734081_50099902081,Traffic-Lights,Overhead,3
8873,40001901081_50098755081_50098887081,Gutter,Open,2
8874,40001901081_50098914081_50098755081,Gutter,Blocked,1
8875,40001901081_50098914081_50098755081,Gutter,Open,1
8876,40001901081_50099148081_40001814081,Gutter,Open,2
8877,40001901081_50099879081_50098309081,Gutter,Open,2
8878,40001901081_50099902081_50098914081,Gutter,Open,1
8879,40001901081_50099902081_50098914081,Traffic-Lights,Overhead,2
8880,40001901081_50099993081_50098734081,Traffic-Lights,Overhead,3
8881,40001902051_30000042051_50096501051,Traffic-Lights,Overhead,2
8882,40001902051_50096519051_40001901051,Gutter,Open,1
8883,40001902051_50096588051_50097715051,Gutter,Open,2
8884,40001902051_50097453051_50098549051,Gutter,Open,2
8885,40001902051_50097715051_50099743051,Gutter,Open,1
8886,40001902051_50099431051_50096519051,Gutter,Open,1
8887,40001903051_50099050051_50097954051,Gutter,Blocked,1
8888,40001903051_50099050051_50097954051,Gutter,Open,1
8889,40001903081_21000221081_50098665081,Traffic-Lights,Overhead,2
8890,40001903081_50097964081_40001906081,Gutter,Open,1
8891,40001903081_50098295081_50098137081,Gutter,Open,1
8892,40001903081_50098295081_50098137081,Traffic-Lights,Ground-Mounted,2
8893,40001903081_50098665081_50098295081,Gutter,Open,1
8894,40001908051_40001910051_50097645051,Traffic-Lights,Ground-Mounted,2
8895,40001908051_50096411051_50097109051,Gutter,Open,1
8896,40001908051_50097645051_40001913051,Gutter,Open,2
8897,40001908051_50098554051_50096411051,Gutter,Open,1
8898,40001910051_40001913051_40001911051,Traffic-Lights,Ground-Mounted,2
8899,40001913051_20000070051_40001916051,Traffic-Lights,Overhead,1
8900,40001913051_40001501051_40001908051,Traffic-Lights,Ground-Mounted,1
8901,40001913051_40001917051_50098567051,Gutter,Blocked,1
8902,40001913051_40001917051_50098567051,Gutter,Open,1
8903,40001913051_40001923051_50097532051,Traffic-Lights,Overhead,3
8904,40001913051_40002578051_50097110051,Gutter,Open,1
8905,40001913051_50097110051_20600070051,Traffic-Lights,Overhead,3
8906,40001913051_50097681051_50097349051,Traffic-Lights,Ground-Mounted,1
8907,40001913051_50098397051_40001923051,Traffic-Lights,Overhead,4
8908,40001913051_50098898051_50097495051,Gutter,Open,1
8909,40001914051_20600070051_40001912051,Traffic-Lights,Ground-Mounted,2
8910,40001915096_40001916096_40001914096,Gutter,Open,1
8911,40001918051_50096861051_29600070051,Gutter,Open,1
8912,40001918051_50096861051_50096861051,Gutter,Open,1
8913,40001918096_40001928096_50099086096,Gutter,Blocked,1
8914,40001918096_40001928096_50099086096,Gutter,Open,1
8915,40001919081_40001806081_50099531081,Gutter,Open,1
8916,40001920081_29600074081_50098796081,Gutter,Blocked,2
8917,40001920081_40001919081_50098835081,Gutter,Open,1
8918,40001920081_50098677081_50099456081,Gutter,Blocked,1
8919,40001920081_50098796081_50098677081,Traffic-Lights,Ground-Mounted,3
8920,40001920081_50098796081_50098677081,Traffic-Lights,Overhead,8
8921,40001920081_50098835081_50097746081,Gutter,Blocked,1
8922,40001920081_50098835081_50097746081,Gutter,Open,1
8923,40001920081_50099456081_50097428081,Gutter,Blocked,1
8924,40001920081_50099456081_50097428081,Gutter,Open,1
8925,40001921051_20000301051_50099749051,Gutter,Open,5
8926,40001921051_50097736051_50097766051,Gutter,Open,2
8927,40001921051_50097766051_40001003051,Traffic-Lights,Overhead,2
8928,40001921051_50099749051_50097442051,Gutter,Open,1
8929,40001921081_20600074081_50099072081,Gutter,Blocked,1
8930,40001921081_50098677081_29600074081,Gutter,Open,1
8931,40001921081_50098677081_29600074081,Traffic-Lights,Ground-Mounted,4
8932,40001921081_50099392081_50098677081,Traffic-Lights,Ground-Mounted,4
8933,40001922012_10600040012_80002862012,Gutter,Open,1
8934,40001922012_40001940012_50099100012,Gutter,Open,13
8935,40001922012_40001940012_50099100012,Traffic-Lights,Ground-Mounted,4
8936,40001922012_40001940012_50099100012,Traffic-Lights,Overhead,13
8937,40001922012_40002042012_50099889012,Gutter,Open,3
8938,40001922012_50099100012_80002860012,Gutter,Open,3
8939,40001922012_50099100012_80002860012,Traffic-Lights,Ground-Mounted,2
8940,40001922012_50099100012_80002860012,Traffic-Lights,Overhead,3
8941,40001922012_50099889012_80006640012,Gutter,Open,4
8942,40001922012_80002860012_10000040012,Gutter,Open,2
8943,40001922012_80002860012_10000040012,Traffic-Lights,Overhead,2
8944,40001922012_80002862012_40002042012,Gutter,Open,3
8945,40001922012_80002862012_40002042012,Traffic-Lights,Ground-Mounted,1
8946,40001922012_80002862012_40002042012,Traffic-Lights,Overhead,3
8947,40001922012_80006640012_40001924012,Gutter,Open,1
8948,40001922012_80006640012_40001924012,Traffic-Lights,Ground-Mounted,1
8949,40001922012_80006640012_40001924012,Traffic-Lights,Overhead,1
8950,40001923051_29600070051_40001913051,Gutter,Open,2
8951,40001923051_29600070051_40001913051,Traffic-Lights,Overhead,3
8952,40001923051_40001003051_50099007051,Gutter,Open,19
8953,40001923051_40001003051_50099007051,Traffic-Lights,Ground-Mounted,1
8954,40001923051_40001003051_50099007051,Traffic-Lights,Overhead,3
8955,40001923051_40001913051_40001003051,Gutter,Open,7
8956,40001923051_40001913051_40001003051,Traffic-Lights,Overhead,3
8957,40001923051_50097126051_50098638051,Gutter,Blocked,1
8958,40001923051_50097126051_50098638051,Gutter,Open,2
8959,40001923051_50097154051_50099966051,Gutter,Open,1
8960,40001923051_50097154051_50099966051,Traffic-Lights,Overhead,3
8961,40001923051_50098638051_20000301051,Gutter,Open,4
8962,40001923051_50098721051_50097126051,Gutter,Open,4
8963,40001923051_50099007051_50099118051,Gutter,Open,10
8964,40001923051_50099007051_50099118051,Traffic-Lights,Ground-Mounted,2
8965,40001923051_50099007051_50099118051,Traffic-Lights,Overhead,3
8966,40001923051_50099118051_50097154051,Gutter,Open,4
8967,40001923051_50099118051_50097154051,Traffic-Lights,Ground-Mounted,2
8968,40001923051_50099118051_50097154051,Traffic-Lights,Overhead,6
8969,40001924012_10000040012_10600040012,Gutter,Open,1
8970,40001924012_40001905012_40001901012,Gutter,Open,1
8971,40001924012_40001916012_50097535012,Gutter,Open,1
8972,40001924012_40001922012_50098781012,Gutter,Open,4
8973,40001924012_40001922012_50098781012,Traffic-Lights,Overhead,3
8974,40001924012_40001939012_40001933012,Gutter,Blocked,1
8975,40001924012_40001982012_50098491012,Gutter,Open,1
8976,40001924012_40401924012_30000018012,Traffic-Lights,Ground-Mounted,1
8977,40001924012_50097506012_40401924012,Gutter,Open,13
8978,40001924012_50097506012_40401924012,Traffic-Lights,Ground-Mounted,1
8979,40001924012_50097506012_40401924012,Traffic-Lights,Overhead,2
8980,40001924012_50097913012_40001927012,Gutter,Open,1
8981,40001924012_50098684012_50099889012,Gutter,Open,2
8982,40001924012_50098781012_50097506012,Gutter,Open,1
8983,40001924012_50098781012_50098781012,Gutter,Open,4
8984,40001924012_50098994012_40001932012,Gutter,Blocked,4
8985,40001924012_50098994012_40001932012,Gutter,Open,6
8986,40001924012_50099845012_40001937012,Gutter,Open,1
8987,40001924012_50099889012_50099812012,Gutter,Open,1
8988,40001924012_80006640012_40001922012,Gutter,Open,1
8989,40001924012_80006640012_40001922012,Traffic-Lights,Ground-Mounted,1
8990,40001924012_Pseudo_80006640012,Gutter,Open,2
8991,40001925096_50000903096_50099251096,Traffic-Lights,Overhead,2
8992,40001925096_50098361096_50099857096,Gutter,Open,1
8993,40001925096_50099237096_50099258096,Gutter,Open,2
8994,40001925096_50099237096_50099258096,Traffic-Lights,Overhead,8
8995,40001925096_50099245096_50099278096,Gutter,Open,5
8996,40001925096_50099245096_50099278096,Traffic-Lights,Overhead,6
8997,40001925096_50099258096_29000070096,Gutter,Open,4
8998,40001925096_50099258096_29000070096,Traffic-Lights,Overhead,2
8999,40001925096_50099278096_50099237096,Gutter,Open,3
9000,40001925096_50099278096_50099237096,Traffic-Lights,Overhead,8
9001,40001925096_50099448096_50098361096,Gutter,Blocked,1
9002,40001925096_50099821096_50000903096,Traffic-Lights,Overhead,6
9003,40001926096_20400117096_40001222096,Traffic-Lights,Overhead,2
9004,40001926096_40001927096_20000117096,Gutter,Blocked,3
9005,40001926096_40001927096_20000117096,Gutter,Open,2
9006,40001926096_40001927096_20000117096,Traffic-Lights,Overhead,7
9007,40001926096_50098547096_40001927096,Traffic-Lights,Overhead,2
9008,40001927051_40002309051_40002387051,Gutter,Open,2
9009,40001927051_40002380051_50098747051,Traffic-Lights,Ground-Mounted,2
9010,40001927051_50097550051_50097568051,Gutter,Open,2
9011,40001927051_50097550051_50097568051,Traffic-Lights,Overhead,4
9012,40001927051_50097555051_50097582051,Gutter,Open,2
9013,40001927051_50097568051_20000301051,Gutter,Open,1
9014,40001927051_50097568051_20000301051,Traffic-Lights,Overhead,4
9015,40001927051_50098385051_40001928051,Gutter,Open,1
9016,40001927051_50098396051_50097555051,Gutter,Open,2
9017,40001927051_50098401051_50097550051,Gutter,Blocked,1
9018,40001927051_50098401051_50097550051,Gutter,Open,3
9019,40001927051_50098401051_50097550051,Traffic-Lights,Overhead,2
9020,40001927051_50098402051_50098401051,Gutter,Blocked,1
9021,40001927051_50098402051_50098401051,Gutter,Open,1
9022,40001927051_50098747051_50098402051,Gutter,Open,3
9023,40001927051_Pseudo_50098396051,Gutter,Open,2
9024,40001927096_40001926096_40002024096,Traffic-Lights,Overhead,2
9025,40001927096_40001970096_20000013096,Gutter,Open,1
9026,40001927096_40001970096_20000013096,Traffic-Lights,Ground-Mounted,2
9027,40001927096_40001970096_20000013096,Traffic-Lights,Overhead,3
9028,40001927096_50098395096_40001926096,Traffic-Lights,Overhead,2
9029,40001928051_50097463051_50098367051,Gutter,Open,1
9030,40001928051_50097811051_50097463051,Gutter,Open,1
9031,40001928081_BC000023_40001990081,Gutter,Open,5
9032,40001929051_20600070051_40001003051,Gutter,Blocked,1
9033,40001929051_20600070051_40001003051,Gutter,Open,4
9034,40001929051_20600070051_40001003051,Traffic-Lights,Ground-Mounted,2
9035,40001929051_20600070051_40001003051,Traffic-Lights,Overhead,2
9036,40001929051_40001003051_50097767051,Traffic-Lights,Overhead,2
9037,40001929051_50097767051_50097782051,Gutter,Blocked,1
9038,40001929051_50097767051_50097782051,Gutter,Open,3
9039,40001929051_50097782051_40001928051,Gutter,Blocked,3
9040,40001929051_50097782051_40001928051,Gutter,Open,2
9041,40001930096_40001926096_21000117096,Traffic-Lights,Ground-Mounted,2
9042,40001934051_30000042051_40002120051,Gutter,Open,3
9043,40001938051_40001003051_50099448051,Gutter,Open,2
9044,40001938051_40002127051_50098001051,Traffic-Lights,Overhead,3
9045,40001938051_50099459051_40002127051,Traffic-Lights,Overhead,1
9046,40001938096_40001941096_50099576096,Traffic-Lights,Overhead,2
9047,40001938096_50098231096_40001120096,Traffic-Lights,Ground-Mounted,1
9048,40001938096_50099164096_40001941096,Traffic-Lights,Overhead,1
9049,40001940012_40001922012_40001999012,Traffic-Lights,Overhead,2
9050,40001940012_40001950012_40001949012,Traffic-Lights,Overhead,1
9051,40001941064_50099679064_40001964064,Gutter,Open,1
9052,40001941096_40001744096_40001938096,Traffic-Lights,Ground-Mounted,2
9053,40001941096_40001744096_40001938096,Traffic-Lights,Overhead,6
9054,40001941096_40001938096_21000117096,Traffic-Lights,Overhead,3
9055,40001949012_40001112012_40001996012,Gutter,Open,1
9056,40001949012_40001940012_40001948012,Gutter,Open,1
9057,40001949012_40001940012_40001948012,Traffic-Lights,Overhead,3
9058,40001949012_40001946012_50099077012,Gutter,Open,1
